mission,year,country,location,latitude,longitude,Infantry,NoTroops,Reserve,hq,UNPOL,Med,Av,UNMO,ave.no.troops
MINURSO,2012,Western Sahara,Mehaires,26.1472,-11.0692,0,0,0,0,0,0,0,0,0
MINURSO,2013,Algeria,Tindouf,27.67111,-8.14743,0,0,0,0,0,0,0,0,0
MINURSO,2013,Western Sahara,Ad Dakhla,23.660915,-15.953219,0,0,0,0,0,0,0,0,0
MINURSO,2013,Western Sahara,Agwanit,22.1934,-13.140930000000001,0,0,0,0,0,0,0,0,0
MINURSO,2013,Western Sahara,Awsard,22.551639,-14.331643,0,0,0,0,0,0,0,0,0
MINURSO,2013,Western Sahara,Bir Lahlou,26.3268627,-9.5494739,0,0,0,0,0,0,0,0,0
MINURSO,2013,Western Sahara,Laayoune,27.135,-13.1625,0,NA,0,3,0,1,0,0,NA
MINURSO,2013,Western Sahara,Mahbas,27.424267,-9.06598,0,0,0,0,0,0,0,0,0
MINURSO,2013,Western Sahara,Mehaires,26.1472,-11.0692,0,0,0,0,0,0,0,0,0
MINURSO,2013,Western Sahara,Mijek,23.4735871,-12.7597541,0,0,0,0,0,0,0,0,0
MINURSO,2013,Western Sahara,Oum Dreyga,24.166667,-13.25,0,0,0,0,0,0,0,0,0
MINURSO,2013,Western Sahara,Smara,26.73841,-11.67194,0,0,0,0,0,0,0,0,0
MINURSO,2013,Western Sahara,Tifariti,26.092778,-10.608889,0,0,0,0,0,0,0,0,0
MINURSO,2014,Algeria,Tindouf,27.67111,-8.14743,0,0,0,0,0,0,0,0,0
MINURSO,2014,Western Sahara,Ad Dakhla,23.660915,-15.953219,0,0,0,0,0,0,0,0,0
MINURSO,2014,Western Sahara,Agwanit,22.1934,-13.140930000000001,0,0,0,0,0,0,0,0,0
MINURSO,2014,Western Sahara,Awsard,22.551639,-14.331643,0,0,0,0,0,0,0,0,0
MINURSO,2014,Western Sahara,Bir Lahlou,26.3268627,-9.5494739,0,0,0,0,0,0,0,0,0
MINURSO,2014,Western Sahara,Laayoune,27.135,-13.1625,0,NA,0,3,0,1,0,0,NA
MINURSO,2014,Western Sahara,Mahbas,27.424267,-9.06598,0,0,0,0,0,0,0,0,0
MINURSO,2014,Western Sahara,Mehaires,26.1472,-11.0692,0,0,0,0,0,0,0,0,0
MINURSO,2014,Western Sahara,Mijek,23.4735871,-12.7597541,0,0,0,0,0,0,0,0,0
MINURSO,2014,Western Sahara,Oum Dreyga,24.166667,-13.25,0,0,0,0,0,0,0,0,0
MINURSO,2014,Western Sahara,Smara,26.73841,-11.67194,0,0,0,0,0,0,0,0,0
MINURSO,2014,Western Sahara,Tifariti,26.092778,-10.608889,0,0,0,0,0,0,0,0,0
MINURSO,2015,Algeria,Tindouf,27.67111,-8.14743,0,0,0,0,0,0,0,0,0
MINURSO,2015,Western Sahara,Mahbas,27.424267,-9.06598,0,0,0,0,0,0,0,0,0
MINURSO,2015,Western Sahara,Bir Lahlou,26.3268627,-9.5494739,0,0,0,0,0,0,0,0,0
MINURSO,2015,Western Sahara,Tifariti,26.092778,-10.608889,0,0,0,0,0,0,0,0,0
MINURSO,2015,Western Sahara,Mehaires,26.1472,-11.0692,0,0,0,0,0,0,0,0,0
MINURSO,2015,Western Sahara,Smara,26.73841,-11.67194,0,0,0,0,0,0,0,0,0
MINURSO,2015,Western Sahara,Laayoune,27.135,-13.1625,0,NA,0,3,0,1,0,0,NA
MINURSO,2015,Western Sahara,Oum Dreyga,24.166667,-13.25,0,0,0,0,0,0,0,0,0
MINURSO,2015,Western Sahara,Mijek,23.4735871,-12.7597541,0,0,0,0,0,0,0,0,0
MINURSO,2015,Western Sahara,Agwanit,22.1934,-13.140930000000001,0,0,0,0,0,0,0,0,0
MINURSO,2015,Western Sahara,Awsard,22.551639,-14.331643,0,0,0,0,0,0,0,0,0
MINURSO,2015,Western Sahara,Ad Dakhla,23.660915,-15.953219,0,0,0,0,0,0,0,0,0
MINURSO,2016,Algeria,Tindouf,27.67111,-8.14743,0,0,0,0,0,0,0,0,0
MINURSO,2016,Western Sahara,Mahbas,27.424267,-9.06598,0,0,0,0,0,0,0,0,0
MINURSO,2016,Western Sahara,Bir Lahlou,26.3268627,-9.5494739,0,0,0,0,0,0,0,0,0
MINURSO,2016,Western Sahara,Tifariti,26.092778,-10.608889,0,0,0,0,0,0,0,0,0
MINURSO,2016,Western Sahara,Mehaires,26.1472,-11.0692,0,0,0,0,0,0,0,0,0
MINURSO,2016,Western Sahara,Smara,26.73841,-11.67194,0,0,0,0,0,0,0,0,0
MINURSO,2016,Western Sahara,Laayoune,27.135,-13.1625,0,35,0,3,0,1,0,0,35
MINURSO,2016,Western Sahara,Oum Dreyga,24.166667,-13.25,0,0,0,0,0,0,0,0,0
MINURSO,2016,Western Sahara,Mijek,23.4735871,-12.7597541,0,0,0,0,0,0,0,0,0
MINURSO,2016,Western Sahara,Agwanit,22.1934,-13.140930000000001,0,0,0,0,0,0,0,0,0
MINURSO,2016,Western Sahara,Awsard,22.551639,-14.331643,0,0,0,0,0,0,0,0,0
MINURSO,2017,Algeria,Tindouf,27.67111,-8.14743,0,0,0,0,0,0,0,0,0
MINURSO,2017,Western Sahara,Mahbas,27.424267,-9.06598,0,0,0,0,0,0,0,0,0
MINURSO,2017,Western Sahara,Bir Lahlou,26.3268627,-9.5494739,0,0,0,0,0,0,0,0,0
MINURSO,2017,Western Sahara,Tifariti,26.092778,-10.608889,0,0,0,0,0,0,0,0,0
MINURSO,2017,Western Sahara,Mehaires,26.1472,-11.0692,0,0,0,0,0,0,0,0,0
MINURSO,2017,Western Sahara,Smara,26.73841,-11.67194,0,0,0,0,0,0,0,0,0
MINURSO,2017,Western Sahara,Laayoune,27.135,-13.1625,0,35,0,3,0,1,0,0,35
MINURSO,2017,Western Sahara,Mijek,23.4735871,-12.7597541,0,0,0,0,0,0,0,0,0
MINURSO,2017,Western Sahara,Agwanit,22.1934,-13.140930000000001,0,0,0,0,0,0,0,0,0
MINURSO,2017,Western Sahara,Awsard,22.551639,-14.331643,0,0,0,0,0,0,0,0,0
MINURSO,2017,Western Sahara,Oum Dreyga,24.166667,-13.25,0,0,0,0,0,0,0,0,0
MINURSO,2018,Algeria,Tindouf,27.67111,-8.14743,0,0,0,0,0,0,0,0,0
MINURSO,2018,Western Sahara,Mahbas,27.424267,-9.06598,0,0,0,0,0,0,0,0,0
MINURSO,2018,Western Sahara,Bir Lahlou,26.3268627,-9.5494739,0,0,0,0,0,0,0,0,0
MINURSO,2018,Western Sahara,Tifariti,26.092778,-10.608889,0,0,0,0,0,0,0,0,0
MINURSO,2018,Western Sahara,Mehaires,26.1472,-11.0692,0,0,0,0,0,0,0,0,0
MINURSO,2018,Western Sahara,Smara,26.73841,-11.67194,0,0,0,0,0,0,0,0,0
MINURSO,2018,Western Sahara,Laayoune,27.135,-13.1625,0,35,0,3,0,1,0,0,35
MINURSO,2018,Western Sahara,Mijek,23.4735871,-12.7597541,0,0,0,0,0,0,0,0,0
MINURSO,2018,Western Sahara,Agwanit,22.1934,-13.140930000000001,0,0,0,0,0,0,0,0,0
MINURSO,2018,Western Sahara,Awsard,22.551639,-14.331643,0,0,0,0,0,0,0,0,0
MINURSO,2018,Western Sahara,Oum Dreyga,24.166667,-13.25,0,0,0,0,0,0,0,0,0
MINUSCA,2014,Central African Republic,Mbaiki,3.866552,17.983117,650,650,0,0,0,0,0,0,650
MINUSCA,2014,Central African Republic,Bouar,5.943066,15.598526,650,650,0,2,0,0,0,0,650
MINUSCA,2014,Central African Republic,Bossangoa,6.497508,17.450452,650,650,0,0,0,0,0,0,650
MINUSCA,2014,Central African Republic,Sibut,5.731454,19.087667,650,650,0,0,0,0,0,0,650
MINUSCA,2014,Central African Republic,Bambari,5.76388,20.670733,650,650,0,0,0,0,0,0,650
UNOCI,2006,Ivory Coast,Abidjan,5.309657,-4.012656,1106,1750,0,3,1,0,0,1,1375
UNOCI,2007,Ivory Coast,Abidjan,5.309657,-4.012656,1300,1900,0,3,1,0,0,1,1900
UNOCI,2008,Ivory Coast,Abidjan,5.309657,-4.012656,1400,1900,0,3,1,1,0,1,2100
MINUSCA,2015,Central African Republic,Bambari,5.76388,20.670733,650,650,0,0,0,0,0,1,650
UNOCI,2008,Ivory Coast,Abidjan,5.309657,-4.012656,1400,2200,0,3,1,1,0,1,2100
MINUSCA,2015,Central African Republic,Berberati,4.257356,15.787821,650,650,0,0,0,0,0,1,650
UNOCI,2009,Ivory Coast,Abidjan,5.309657,-4.012656,1450,2200,0,3,1,1,0,1,2200
MINUSCA,2015,Central African Republic,Bouar,5.943066,15.598526,650,650,0,2,0,0,0,1,650
MINUSCA,2015,Central African Republic,Bossangoa,6.497508,17.450452,650,650,0,0,0,0,0,1,650
MINUSCA,2015,Central African Republic,Sibut,5.731454,19.087667,650,650,0,0,0,0,0,1,650
MINUSCA,2015,Central African Republic,Carnot,4.93979,15.877884,0,0,0,0,0,0,0,1,0
MINUSCA,2015,Central African Republic,Yaloke,5.315066,17.098075,0,0,0,0,0,0,0,1,0
MINUSCA,2015,Central African Republic,Batangafo,7.300928,18.28926,0,0,0,0,0,0,0,1,0
MINUSCA,2015,Central African Republic,Dékoa,6.318865,19.077846,0,0,0,0,0,0,0,1,0
UNOCI,2010,Ivory Coast,Abidjan,5.309657,-4.012656,1500,2200,0,3,1,1,0,1,2250
UNOCI,2010,Ivory Coast,Abidjan,5.309657,-4.012656,1500,2350,0,3,1,1,0,1,2250
MINUSCA,2016,Central African Republic,Bouar,5.943066,15.598526,650,950,0,2,1,0,0,1,1000
MINUSCA,2016,Central African Republic,Berberati,4.257356,15.787821,650,650,0,0,1,0,0,1,650
MINUSCA,2016,Central African Republic,Bossangoa,6.497508,17.450452,650,650,0,0,1,0,0,1,650
MINUSCA,2016,Central African Republic,Bambari,5.76388,20.670733,650,650,0,0,1,0,0,1,650
MINUSCA,2016,Central African Republic,Bria,6.539023,21.99111,650,950,0,2,1,1,1,1,900
MINUSCA,2016,Central African Republic,Kaga Bandoro,6.995947,19.184232,650,1100,0,2,1,1,0,1,1100
MINUSCA,2016,Central African Republic,Birao,10.293262,22.782273,650,650,0,0,0,0,0,0,650
MINUSCA,2016,Central African Republic,Bangui,4.393797,18.559861,1516,3885,0,3,0,1,1,1,4001
MINUSCA,2016,Central African Republic,Sibut,5.731454,19.087667,650,650,0,0,0,0,0,1,650
MINUSCA,2016,Central African Republic,Carnot,4.93979,15.877884,0,0,0,0,0,0,0,1,0
MINUSCA,2016,Central African Republic,Yaloke,5.315066,17.098075,0,0,0,0,0,0,0,1,0
MINUSCA,2016,Central African Republic,Batangafo,7.300928,18.28926,0,0,0,0,0,0,0,1,0
MINUSCA,2016,Central African Republic,Dékoa,6.318865,19.077846,0,0,0,0,0,0,0,1,0
MINUSCA,2016,Central African Republic,Bouar,5.943066,15.598526,650,1100,0,2,1,0,0,1,1000
MINUSCA,2016,Central African Republic,Paoua,7.247378,16.434391,0,0,0,0,1,0,0,0,0
MINUSCA,2016,Central African Republic,Obo,5.39567,26.491755,0,0,0,0,1,0,0,0,0
MINUSCA,2016,Central African Republic,Bangassou,4.737921,22.816399,0,0,0,0,1,0,0,0,0
MINUSCA,2016,Central African Republic,Ndélé,8.411047,20.647584,0,0,0,0,1,0,0,0,0
MINUSCA,2016,Central African Republic,Bangui,4.393797,18.559861,1516,4235,0,3,0,1,1,1,4001
UNOCI,2011,Ivory Coast,Abidjan,5.309657,-4.012656,1950,2750,0,3,1,1,0,1,2800
MINUSCA,2017,Central African Republic,Paoua,7.247378,16.434391,0,0,0,0,1,0,0,0,0
MINUSCA,2017,Central African Republic,Bossangoa,6.497508,17.450452,650,650,0,0,1,0,0,1,650
MINUSCA,2017,Central African Republic,Ndélé,8.411047,20.647584,0,0,0,0,1,0,0,0,0
MINUSCA,2017,Central African Republic,Birao,10.293262,22.782273,650,650,0,0,0,0,0,0,650
UNOCI,2011,Ivory Coast,Abidjan,5.309657,-4.012656,1950,3300,0,3,1,1,0,1,2800
MINUSCA,2017,Central African Republic,Obo,5.39567,26.491755,0,0,0,0,1,0,0,0,0
MINUSCA,2017,Central African Republic,Bangassou,4.737921,22.816399,0,0,0,0,1,0,0,0,0
MINUSCA,2017,Central African Republic,Bambari,5.76388,20.670733,650,800,0,0,1,0,0,1,750
MINUSCA,2017,Central African Republic,Berberati,4.257356,15.787821,650,650,0,0,1,0,0,1,650
MINUSCA,2017,Central African Republic,Sibut,5.731454,19.087667,650,650,0,0,0,0,0,1,650
MINUSCA,2017,Central African Republic,Carnot,4.93979,15.877884,0,0,0,0,0,0,0,1,0
MINUSCA,2017,Central African Republic,Yaloke,5.315066,17.098075,0,0,0,0,0,0,0,1,0
MINUSCA,2017,Central African Republic,Batangafo,7.300928,18.28926,0,0,0,0,0,0,0,1,0
MINUSCA,2017,Central African Republic,Dékoa,6.318865,19.077846,0,0,0,0,0,0,0,1,0
UNOCI,2011,Ivory Coast,Abidjan,5.309657,-4.012656,1950,900,0,3,1,1,0,1,2800
UNOCI,2011,Ivory Coast,Abidjan,5.309657,-4.012656,1950,3800,0,3,1,1,0,1,2800
UNOCI,2012,Ivory Coast,Abidjan,5.309657,-4.012656,2600,3755,0,3,1,1,0,1,3820
UNOCI,2012,Ivory Coast,Abidjan,5.309657,-4.012656,2600,3800,0,3,1,1,0,1,3820
MINUSCA,2018,Central African Republic,Paoua,7.247378,16.434391,0,0,0,0,1,0,0,0,0
MINUSCA,2018,Central African Republic,Bangassou,4.737921,22.816399,650,650,0,0,1,0,0,0,650
MINUSCA,2018,Central African Republic,Bossangoa,6.497508,17.450452,650,650,0,0,1,0,0,1,650
UNOCI,2015,Ivory Coast,Abidjan,5.309657,-4.012656,966,2190,0,3,1,1,0,1,1836
MINUSCA,2018,Central African Republic,Obo,5.39567,26.491755,0,0,0,0,1,0,0,0,0
MINUSCA,2018,Central African Republic,Bambari,5.76388,20.670733,866,800,0,0,1,0,0,1,1016
MINUSCA,2018,Central African Republic,Berberati,4.257356,15.787821,650,650,0,0,1,0,0,1,650
MINUSCA,2018,Central African Republic,Ndélé,8.411047,20.647584,0,0,0,0,1,0,0,0,0
MINUSCA,2018,Central African Republic,Birao,10.293262,22.782273,650,650,0,0,0,0,0,0,650
UNOCI,2015,Ivory Coast,Abidjan,5.309657,-4.012656,966,1735,0,3,1,1,0,1,1836
MINUSCA,2018,Central African Republic,Sibut,5.731454,19.087667,650,650,0,0,0,0,0,1,650
MINUSCA,2018,Central African Republic,Carnot,4.93979,15.877884,0,0,0,0,0,0,0,1,0
MINUSCA,2018,Central African Republic,Yaloke,5.315066,17.098075,0,0,0,0,0,0,0,1,0
MINUSCA,2018,Central African Republic,Batangafo,7.300928,18.28926,0,0,0,0,0,0,0,1,0
MINUSCA,2018,Central African Republic,Dékoa,6.318865,19.077846,0,0,0,0,0,0,0,1,0
UNOCI,2015,Ivory Coast,Abidjan,5.309657,-4.012656,966,1585,0,3,1,1,0,1,1836
UNOCI,2016,Ivory Coast,Abidjan,5.309657,-4.012656,1050,1585,0,3,1,1,0,1,1685
UNOCI,2016,Ivory Coast,Abidjan,5.309657,-4.012656,1050,1785,0,3,1,1,0,1,1685
UNOCI,2017,Ivory Coast,Abidjan,5.309657,-4.012656,650,950,0,3,1,1,0,1,950
UNISFA,2011,Sudan,Abyei,9.595247,28.434934,483,900,0,3,0,1,0,0,1056
UNISFA,2014,Sudan,Abyei,9.595247,28.434934,250,1085,0,3,0,1,1,1,1131
UNISFA,2014,Sudan,Abyei,9.595247,28.434934,250,1155,0,3,0,1,1,1,1131
MINUSCA,2018,Central African Republic,Bambari,5.76388,20.670733,866,1450,0,0,1,0,0,1,1016
UNISFA,2015,Sudan,Abyei Camp,9.627095,28.434498,250,1005,0,3,0,1,1,1,1105
MINUSCA,2019,Central African Republic,Paoua,7.247378,16.434391,0,0,0,0,1,0,0,0,0
MINUSCA,2019,Central African Republic,Bossangoa,6.497508,17.450452,650,650,0,0,1,0,0,1,650
MINUSCA,2019,Central African Republic,Batangafo,7.300928,18.28926,0,0,0,0,0,0,0,1,0
UNISFA,2015,Sudan,Abyei Camp,9.627095,28.434498,250,1155,0,3,0,1,1,1,1105
MINUSCA,2019,Central African Republic,Ndélé,8.411047,20.647584,0,0,0,0,1,0,0,0,0
MINUSCA,2019,Central African Republic,Birao,10.293262,22.782273,650,650,0,0,1,0,0,0,650
MINUSCA,2019,Central African Republic,Obo,5.39567,26.491755,0,0,0,0,1,0,0,0,0
MINUSCA,2019,Central African Republic,Bangassou,4.737921,22.816399,650,800,0,0,1,0,0,0,800
MINUSCA,2019,Central African Republic,Bambari,5.76388,20.670733,1300,1450,0,0,1,0,0,1,1450
MINUSCA,2019,Central African Republic,Sibut,5.731454,19.087667,650,650,0,0,0,0,0,1,650
MINUSCA,2019,Central African Republic,Dékoa,6.318865,19.077846,0,0,0,0,0,0,0,1,0
MINUSCA,2019,Central African Republic,Yaloke,5.315066,17.098075,0,0,0,0,0,0,0,1,0
MINUSCA,2019,Central African Republic,Berberati,4.257356,15.787821,650,650,0,0,1,0,0,1,700
MINUSCA,2019,Central African Republic,Carnot,4.93979,15.877884,0,0,0,0,0,0,0,1,0
MINUSMA,2014,Mali,Dyabali,14.6937,-6.0197,747,185,0,0,0,0,0,0,747
MINUSMA,2014,Mali,Goundam,16.41453,-3.67075,150,150,0,0,0,0,0,0,150
MINUSMA,2014,Mali,Douentza,15.00155,-2.94978,950,950,0,0,0,0,0,0,950
MINUSMA,2014,Mali,Gossi,15.822994,-1.300646,150,150,0,0,0,0,0,0,150
UNISFA,2016,Sudan,Abyei Camp,9.627095,28.434498,150,935,0,3,0,1,1,0,935
MINUSMA,2014,Mali,Ansongo,15.6597,0.5022,350,150,0,0,0,0,0,0,350
MINUSMA,2014,Mali,Ménaka,15.9182,2.4022,300,300,0,0,0,0,0,0,300
MINUSMA,2014,Mali,Aguelhok,19.46139,0.85889,37,150,0,0,0,0,0,0,158
UNFICYP,2004,Cyprus,Astromeritis,35.14096,33.03793,150,150,0,0,0,0,0,0,150
UNISFA,2017,Sudan,Abyei Camp,9.627095,28.434498,187,935,0,3,0,1,1,1,955
MINUSMA,2014,Mali,Tessalit,20.20126,1.01186,650,950,0,1,0,0,0,0,751
MINUSMA,2014,Mali,Dyabali,14.6937,-6.0197,747,835,0,1,0,0,0,0,747
UNISFA,2017,Sudan,Abyei Camp,9.627095,28.434498,187,900,0,3,0,1,1,1,955
UNISFA,2017,Sudan,Abyei Camp,9.627095,28.434498,187,1050,0,3,0,1,1,1,955
UNFICYP,2003,Cyprus,Astromeritis,35.14096,33.03793,150,150,0,0,0,0,0,0,150
MINUSMA,2015,Mali,Bamako,12.65,-8,150,1200,0,3,0,0,1,0,1260
UNISFA,2018,Sudan,Abyei Camp,9.627095,28.434498,300,1050,0,3,1,1,1,1,1170
UNISFA,2018,Sudan,Abyei Camp,9.627095,28.434498,300,1200,0,3,1,1,1,1,1170
MONUSCO,2015,DRC,Adikivu,-2.325729,28.812325,650,893,0,0,0,0,1,0,893
MINUSMA,2014,Mali,Dyabali,14.6937,-6.0197,747,1135,0,1,0,0,0,0,747
MINUSMA,2014,Mali,Ansongo,15.6597,0.5022,350,950,0,0,0,0,0,0,350
UNFICYP,2002,Cyprus,Astromeritis,35.14096,33.03793,150,150,0,0,0,0,0,0,150
MONUSCO,2016,DRC,Adikivu,-2.325729,28.812325,487,893,0,0,0,0,1,0,759
MONUSCO,2016,DRC,Adikivu,-2.325729,28.812325,487,625,0,0,0,0,1,0,759
MINUSMA,2015,Mali,Dyabali,14.6937,-6.0197,734,1135,0,1,0,0,0,0,734
MINUSMA,2015,Mali,Goundam,16.41453,-3.67075,150,150,0,0,0,0,0,0,150
MONUSCO,2017,DRC,Adikivu,-2.325729,28.812325,325,625,0,0,0,0,1,0,625
MINUSMA,2015,Mali,Douentza,15.00155,-2.94978,1010,950,0,0,0,0,0,0,1010
MINUSMA,2015,Mali,Gossi,15.822994,-1.300646,150,150,0,0,0,0,0,0,150
MINUSMA,2015,Mali,Ansongo,15.6597,0.5022,890,950,0,0,0,0,0,0,890
MINUSMA,2015,Mali,Ménaka,15.9182,2.4022,360,300,0,0,0,0,0,0,420
MONUSCO,2018,DRC,Adikivu,-2.325729,28.812325,483,625,0,0,0,0,1,0,795
MINUSMA,2015,Mali,Dyabali,14.6937,-6.0197,734,185,0,0,0,0,0,0,734
MONUSCO,2018,DRC,Adikivu,-2.325729,28.812325,483,550,0,0,0,0,1,0,795
UNFICYP,2001,Cyprus,Astromeritis,35.14096,33.03793,150,150,0,0,0,0,0,0,150
MONUSCO,2018,DRC,Adikivu,-2.325729,28.812325,483,1250,0,2,0,0,1,0,795
MONUSCO,2019,DRC,Adikivu,-2.325729,28.812325,800,1250,0,2,0,0,1,0,1250
UNISFA,2014,Sudan,Agok,9.357486,28.5825788,110,150,0,0,0,0,0,1,110
MINUSMA,2015,Mali,Dyabali,14.6937,-6.0197,734,150,0,0,0,0,0,0,734
MINUSMA,2015,Mali,Mopti/Sevare,14.52742,-4.09344,0,150,0,0,0,1,0,0,210
UNISFA,2014,Sudan,Agok,9.357486,28.5825788,110,70,0,0,0,0,0,1,110
MINUSMA,2014,Mali,Aguelhok,19.46139,0.85889,37,185,0,0,0,0,0,0,158
MINUSMA,2015,Mali,Aguelhok,19.46139,0.85889,120,185,0,0,0,0,0,0,305
MINUSMA,2015,Mali,Aguelhok,19.46139,0.85889,120,335,0,0,0,0,0,0,305
MINUSMA,2015,Mali,Douentza,15.00155,-2.94978,1010,1100,0,0,0,0,0,0,1010
MINUSMA,2015,Mali,Dyabali,14.6937,-6.0197,734,1100,0,0,0,0,0,0,734
MINUSMA,2015,Mali,Ber,16.834927,-2.531944,150,150,0,0,0,0,0,0,150
MINUSMA,2015,Mali,Ansongo,15.6597,0.5022,890,800,0,0,0,0,0,0,890
MINUSMA,2015,Mali,Ménaka,15.9182,2.4022,360,600,0,0,0,0,0,0,420
MINUSMA,2016,Mali,Aguelhok,19.46139,0.85889,150,335,0,0,0,0,0,0,335
UNFICYP,2000,Cyprus,Astromeritis,35.14096,33.03793,150,150,0,0,0,0,0,0,150
MINUSMA,2017,Mali,Aguelhok,19.46139,0.85889,150,335,0,0,0,0,0,0,335
MINUSMA,2016,Mali,Dyabali,14.6937,-6.0197,1025,1100,0,0,0,0,0,0,1025
MINUSMA,2016,Mali,Goundam,16.41453,-3.67075,150,150,0,0,0,0,0,0,150
MINUSMA,2016,Mali,Mopti/Sevare,14.52742,-4.09344,75,150,0,0,0,0,0,0,225
MINUSMA,2016,Mali,Douentza,15.00155,-2.94978,1100,1100,0,0,0,0,0,0,1100
MINUSMA,2016,Mali,Ber,16.834927,-2.531944,150,150,0,0,0,0,0,0,150
MINUSMA,2016,Mali,Gossi,15.822994,-1.300646,150,150,0,0,0,0,0,0,150
MINUSMA,2016,Mali,Ansongo,15.6597,0.5022,875,800,0,0,0,0,0,0,950
MINUSMA,2016,Mali,Ménaka,15.9182,2.4022,375,450,0,0,0,0,0,0,375
UNFICYP,1999,Cyprus,Astromeritis,35.14096,33.03793,150,150,0,0,0,0,0,0,150
MINUSMA,2018,Mali,Aguelhok,19.46139,0.85889,150,335,0,0,0,0,0,0,335
UNAMID,2014,Sudan,Al Da'ein,11.46186,26.12583,300,300,0,1,0,0,0,0,392
UNAMID,2016,Sudan,Al Da'ein,11.46186,26.12583,420,450,0,2,0,0,0,0,420
MINUSMA,2016,Mali,Dyabali,14.6937,-6.0197,1025,950,0,0,0,0,0,0,1025
MINUSMA,2016,Mali,Leré,15.718784,-4.90134,150,150,0,0,0,0,0,0,150
MINUSMA,2016,Mali,Mopti/Sevare,14.52742,-4.09344,75,300,0,0,0,0,0,0,225
MINUSMA,2016,Mali,Ansongo,15.6597,0.5022,875,1100,0,0,0,0,0,0,950
MINUSMA,2016,Mali,Ménaka,15.9182,2.4022,375,300,0,0,0,0,0,0,375
UNAMID,2017,Sudan,Al Da'ein,11.46186,26.12583,375,520,0,2,0,0,0,0,445
UNSMIS,2012,Syria,Damascus,33.5102,36.29128,0,0,0,3,0,0,0,0,0
UNAMID,2017,Sudan,Al Da'ein,11.46186,26.12583,375,370,0,2,0,0,0,0,445
UNAMID,2018,Sudan,Al Da'ein,11.46186,26.12583,225,370,0,2,0,0,0,0,268
UNAMID,2018,Sudan,Al Da'ein,11.46186,26.12583,225,335,0,1,0,0,0,0,268
UNAMID,2018,Sudan,Al Da'ein,11.46186,26.12583,225,185,0,1,0,0,0,0,268
MINUSMA,2017,Mali,Dyabali,14.6937,-6.0197,1010,950,0,0,0,0,0,0,1010
MINUSMA,2017,Mali,Mopti/Sevare,14.52742,-4.09344,287,300,0,0,0,0,0,0,437
MINUSMA,2017,Mali,Leré,15.718784,-4.90134,150,150,0,0,0,0,0,0,150
MINUSMA,2017,Mali,Douentza,15.00155,-2.94978,1040,1100,0,0,0,0,0,0,1130
MINUSMA,2017,Mali,Gossi,15.822994,-1.300646,150,150,0,0,0,0,0,0,150
MINUSMA,2017,Mali,Ansongo,15.6597,0.5022,950,1100,0,0,0,0,0,0,1040
MINUSMA,2017,Mali,Ménaka,15.9182,2.4022,300,300,0,0,0,0,0,0,390
UNAVEM III,1995,Angola,Alto Hama/ Londumball,-12.23333,15.55,60,300,0,0,0,0,0,1,90
UNAVEM III,1996,Angola,Alto Hama/ Londumball,-12.23333,15.55,150,300,0,0,0,0,0,1,225
MINUSMA,2017,Mali,Ber,16.834927,-2.531944,150,150,0,0,0,0,0,0,150
MINUSMA,2017,Mali,Goundam,16.41453,-3.67075,150,150,0,0,0,0,0,0,240
UNISFA,2014,Sudan,Athony,9.470559,28.464043,285,185,0,2,0,0,0,1,308
UNISFA,2014,Sudan,Athony,9.470559,28.464043,285,370,0,2,0,0,0,1,308
UNISFA,2017,Sudan,Athony,9.470559,28.464043,171,335,0,2,0,1,0,0,208
UNISFA,2018,Sudan,Athony,9.470559,28.464043,185,335,0,2,0,1,0,0,335
MINUSMA,2017,Mali,Goundam,16.41453,-3.67075,150,300,0,0,0,0,0,0,240
MINUSMA,2017,Mali,Ménaka,15.9182,2.4022,300,450,0,0,0,0,0,0,390
UNMISS,2011,South Sudan,Aweil,8.768157,27.40019,150,150,0,0,0,0,0,0,150
MINUSMA,2017,Mali,Douentza,15.00155,-2.94978,1040,1250,0,0,0,0,0,0,1130
UNMISS,2011,South Sudan,Bentiu,9.259905,29.80011,150,150,0,0,0,0,0,0,150
MINUSMA,2017,Mali,Dyabali,14.6937,-6.0197,1010,1100,0,0,0,0,0,0,1010
UNMIL,2005,Liberia,Gahnpa (Ganta),7.235,-8.984444,650,650,0,0,0,0,0,1,650
UNMISS,2011,South Sudan,Bor,6.205931,31.556326,35,35,0,0,0,0,0,0,35
MINUSMA,2017,Mali,Ansongo,15.6597,0.5022,950,950,0,0,0,0,0,0,1040
MINUSMA,2017,Mali,Mopti/Sevare,14.52742,-4.09344,287,335,0,0,0,0,0,0,437
UNMISS,2011,South Sudan,Juba,4.845972,31.601203,650,1250,150,0,0,1,1,0,1250
UNMISS,2011,South Sudan,Malakal,9.533424,31.660485,650,1100,150,0,0,1,0,0,1100
UNMISS,2011,South Sudan,Maridi,4.915839,29.47415,150,150,0,0,0,0,0,0,150
UNMISS,2011,South Sudan,Nasser,8.6,33.0666666,150,150,0,0,0,0,0,0,150
MINUSMA,2017,Mali,Mopti/Sevare,14.52742,-4.09344,287,950,0,0,0,0,0,0,437
MINUSMA,2014,Mali,Bamako,12.65,-8,150,900,0,3,0,0,1,0,1125
MINUSMA,2014,Mali,Gao,16.27167,-0.04472,187,2100,0,2,0,1,1,0,2062
UNSMIS,2012,Syria,Aleppo,36.20124,37.16117,0,0,0,0,0,0,0,0,0
