mission,year,location,latitude,longitude,Infantry,eng,med,sig,av,riv,maint,trans
MONUSCO,2012,Kalemie,-5.903344,29.192303,650,0,0,0,0,0,0,0
MONUSCO,2012,Kamina,-8.738611,24.990556,150,0,0,0,0,0,0,0
MONUSCO,2012,Kampala,0.3155556,32.5655556,0,0,0,0,0,0,0,0
MONUSCO,2012,Kavumu,-2.302778,28.8161111,650,2,0,0,2,0,0,0
MONUSCO,2012,Kigali,-1.9546,30.061,0,0,0,0,0,0,0,0
MONUSCO,2012,Kindu,-2.95,25.933333,150,0,0,0,0,0,0,0
MONUSCO,2012,Kinshasa,-4.329722,15.315,650,0,2,0,0,0,0,0
MONUSCO,2012,Kisangani,0.5,25.2,167,0,0,0,2,0,0,0
MONUSCO,2012,Kiwanja,-1.14,29.439445,650,0,0,0,0,0,0,0
MONUSCO,2012,Kongolo,-5.383333,27,35,0,0,0,0,0,0,0
MONUSCO,2012,Lubumbashi,-11.666667,27.466667,35,0,0,0,0,0,0,0
MONUSCO,2012,Lubutu,-0.733333,26.583333,35,0,0,0,0,0,0,0
MONUSCO,2012,Mahagi,2.3,30.983333,650,0,0,0,0,0,0,0
MONUSCO,2012,Manono,-7.3,27.416667,35,0,0,0,0,0,0,0
MONUSCO,2012,Mbandaka,0.066667,18.266667,150,0,0,0,0,0,0,0
MONUSCO,2012,Moba,-7.066667,29.766667,35,0,0,0,0,0,0,0
MONUSCO,2012,Mubone,-2.6283333,28.665833,325,2,0,0,0,0,0,0
MONUSCO,2012,Mushake,-1.533333,28.983333,150,0,0,0,0,0,0,0
MONUSCO,2012,Panzi,-2.5301802,28.8545827,650,0,0,0,0,0,0,0
MONUSCO,2012,Rwindi,-0.784722,29.290556,325,0,0,0,0,0,0,0
MONUSCO,2012,Sake,-1.573611,29.045,650,0,0,0,0,0,0,0
MONUSCO,2012,Uvira,-3.373055,29.144967,650,0,0,0,0,1,0,0
MONUSCO,2012,Walungu,-2.6283333,28.665833,325,2,0,0,0,0,0,0
MONUSCO,2012,Ango,4.03873,25.85156,35,0,0,0,0,0,0,0
MONUSCO,2012,Shabunda,-2.69154,27.34625,150,0,0,0,0,0,0,0
MONUSCO,2013,Adikivu,-2.325729,28.812325,650,3,0,0,3,0,0,0
MONUSCO,2013,Ango,4.03873,25.85156,35,0,0,0,0,0,0,0
MONUSCO,2013,Bendera,-5.065556,28.915556,35,0,0,0,0,0,0,0
MONUSCO,2013,Beni,0.5,29.466667,650,0,0,0,0,0,0,0
MONUSCO,2013,Bukavu,-2.5,28.866667,150,3,3,0,0,3,0,0
MONUSCO,2013,Bunia,1.5625,30.248417,650,3,3,0,6,0,0,0
MONUSCO,2013,Dongo,2.708561,18.40506,35,0,0,0,0,0,0,0
MONUSCO,2013,Dungu,3.616667,28.566667,650,3,0,0,3,0,0,0
MONUSCO,2013,Goma,-1.683333,29.233333,1783,3,3,0,3,0,0,0
MONUSCO,2013,Ishasa,-0.75,29.61666667,325,0,0,0,0,0,0,0
MONUSCO,2013,Kalemie,-5.903344,29.192303,650,0,0,0,0,0,0,0
MONUSCO,2013,Kamina,-8.738611,24.990556,150,0,0,0,0,0,0,0
MONUSCO,2013,Kavumu,-2.302778,28.8161111,650,3,0,0,3,0,0,0
MONUSCO,2013,Kindu,-2.95,25.933333,111,0,0,0,0,0,0,0
MONUSCO,2013,Kinshasa,-4.329722,15.315,650,0,3,0,0,0,0,0
MONUSCO,2013,Kisangani,0.5,25.2,261,0,0,0,3,0,0,0
MONUSCO,2013,Kiwanja,-1.14,29.439445,650,0,0,0,0,0,0,0
MONUSCO,2013,Kongolo,-5.383333,27,35,0,0,0,0,0,0,0
MONUSCO,2013,Lubumbashi,-11.666667,27.466667,35,0,0,0,0,0,0,0
MONUSCO,2013,Mahagi,2.3,30.983333,650,0,0,0,0,0,0,0
MONUSCO,2013,Manono,-7.3,27.416667,35,0,0,0,0,0,0,0
MONUSCO,2013,Mbandaka,0.066667,18.266667,111,0,0,0,0,0,0,0
MONUSCO,2013,Moba,-7.066667,29.766667,35,0,0,0,0,0,0,0
MONUSCO,2013,Mubone,-2.6283333,28.665833,325,3,0,0,0,0,0,0
MONUSCO,2013,Mushake,-1.528158,28.97952,150,0,0,0,0,0,0,0
MONUSCO,2013,Panzi,-2.5301802,28.8545827,650,0,0,0,0,0,0,0
MONUSCO,2013,Rwindi,-0.784722,29.290556,433,0,0,0,0,0,0,0
MONUSCO,2013,Sake,-1.573611,29.045,1083,0,0,0,0,0,0,0
MONUSCO,2013,Shabunda,-2.69154,27.34625,150,0,0,0,0,0,0,0
MONUSCO,2013,Uvira,-3.373055,29.144967,650,0,0,0,0,3,0,0
MONUSCO,2013,Walungu,-2.6283333,28.665833,325,3,0,0,0,0,0,0
MONUSCO,2013,Kananga,-5.9,22.416667,150,0,0,0,0,0,0,0
MONUSCO,2013,Mbuji-Mayi,-6.15,23.6,0,0,0,0,0,0,0,0
MONUSCO,2014,Adikivu,-2.325729,28.812325,650,0,0,0,2,0,0,0
MONUSCO,2014,Ango,4.03873,25.85156,35,0,0,0,0,0,0,0
MONUSCO,2014,Bendera,-5.065556,28.915556,35,0,0,0,0,0,0,0
MONUSCO,2014,Beni,0.5,29.466667,650,0,0,0,0,0,0,0
MONUSCO,2014,Bukavu,-2.5,28.866667,150,2,2,0,0,2,0,0
MONUSCO,2014,Bunia,1.5625,30.248417,650,2,2,1,3,0,0,0
MONUSCO,2014,Dongo,2.708561,18.40506,35,0,0,0,0,0,0,0
MONUSCO,2014,Dungu,3.616667,28.566667,650,2,0,0,2,0,0,0
MONUSCO,2014,Goma,-1.683333,29.233333,1450,2,2,0,2,0,0,0
MONUSCO,2014,Kalemie,-5.903344,29.192303,650,0,0,0,0,0,0,0
MONUSCO,2014,Kamina,-8.738611,24.990556,92,0,0,0,0,0,0,0
MONUSCO,2014,Kampala,0.3155556,32.5655556,0,0,0,0,0,0,0,0
MONUSCO,2014,Kananga,-5.9,22.416667,0,0,0,0,0,0,0,0
MONUSCO,2014,Kavumu,-2.302778,28.8161111,650,0,0,0,2,0,0,0
MONUSCO,2014,Kigali,-1.9546,30.061,0,0,0,0,0,0,0,0
MONUSCO,2014,Kindu,-2.95,25.933333,35,0,0,0,0,0,0,0
MONUSCO,2014,Kinshasa,-4.329722,15.315,650,0,1,0,0,0,0,0
MONUSCO,2014,Kisangani,0.5,25.2,167,0,0,1,0,0,0,0
MONUSCO,2014,Kiwanja,-1.14,29.439445,650,0,0,0,0,0,0,0
MONUSCO,2014,Kongolo,-5.383333,27,35,0,0,0,0,0,0,0
MONUSCO,2014,Lubumbashi,-11.666667,27.466667,35,0,0,0,0,0,0,0
MONUSCO,2014,Mahagi,2.3,30.983333,650,0,0,0,0,0,0,0
MONUSCO,2014,Manono,-7.3,27.416667,35,0,0,0,0,0,0,0
MONUSCO,2014,Mbandaka,0.066667,18.266667,35,0,0,0,0,0,0,0
MONUSCO,2014,Mbuji-Mayi,-6.15,23.6,0,0,0,0,0,0,0,0
MONUSCO,2014,Moba,-7.066667,29.766667,35,0,0,0,0,0,0,0
MONUSCO,2014,Mubone,-2.6283333,28.665833,325,2,0,0,0,0,0,0
MONUSCO,2014,Mushake,-1.528158,28.97952,75,1,0,0,0,0,0,0
MONUSCO,2014,Panzi,-2.5301802,28.8545827,650,0,0,0,0,0,0,0
MONUSCO,2014,Rwindi,-0.784722,29.290556,650,0,0,0,0,0,0,0
MONUSCO,2014,Sake,-1.573611,29.045,2600,0,0,0,0,0,0,0
MONUSCO,2014,Shabunda,-2.69154,27.34625,150,0,0,0,0,0,0,0
MONUSCO,2014,Uvira,-3.373055,29.144967,650,0,0,0,0,2,0,0
MONUSCO,2014,Walungu,-2.6283333,28.665833,325,2,0,0,0,0,0,0
MONUSCO,2014,Gemena,3.25,19.766667,35,0,0,0,0,0,0,0
MONUSCO,2014,Isiro,2.766667,27.616667,35,0,0,0,0,0,0,0
MONUSCO,2014,Kalima,-2.714639,26.2895611,150,0,0,0,0,0,0,0
MONUSCO,2015,Adikivu,-2.325729,28.812325,650,0,0,0,5,0,0,0
MONUSCO,2015,Ango,4.03873,25.85156,35,0,0,0,0,0,0,0
MONUSCO,2015,Bendera,-5.065556,28.915556,35,0,0,0,0,0,0,0
MONUSCO,2015,Beni,0.5,29.466667,650,0,0,0,0,0,0,0
MONUSCO,2015,Bukavu,-2.5,28.866667,150,5,5,0,0,5,0,0
MONUSCO,2015,Bunia,1.5625,30.248417,260,5,5,0,10,0,0,0
MONUSCO,2015,Dongo,2.708561,18.40506,35,0,0,0,0,0,0,0
MONUSCO,2015,Dungu,3.616667,28.566667,650,5,0,0,5,0,0,0
MONUSCO,2015,Gemena,3.25,19.766667,35,0,0,0,0,0,0,0
MONUSCO,2015,Goma,-1.683333,29.233333,1390,5,5,0,5,0,0,0
MONUSCO,2015,Isiro,2.766667,27.616667,35,0,0,0,0,0,0,0
MONUSCO,2015,Kalemie,-5.903344,29.192303,650,0,0,0,0,0,0,0
MONUSCO,2015,Kamina,-8.738611,24.990556,35,0,0,0,0,0,0,0
MONUSCO,2015,Kampala,0.3155556,32.5655556,0,0,0,0,0,0,0,0
MONUSCO,2015,Kavumu,-2.302778,28.8161111,650,0,0,0,5,0,0,0
MONUSCO,2015,Kigali,-1.9546,30.061,0,0,0,0,0,0,0,0
MONUSCO,2015,Kindu,-2.95,25.933333,35,0,0,0,0,0,0,0
MONUSCO,2015,Kinshasa,-4.329722,15.315,650,0,0,0,0,0,0,0
MONUSCO,2015,Kisangani,0.5,25.2,180,0,0,0,0,0,0,0
MONUSCO,2015,Kiwanja,-1.14,29.439445,650,0,0,0,0,0,0,0
MONUSCO,2015,Kongolo,-5.383333,27,35,0,0,0,0,0,0,0
MONUSCO,2015,Lubumbashi,-11.666667,27.466667,35,0,0,0,0,0,0,0
MONUSCO,2015,Mahagi,2.3,30.983333,650,0,0,0,0,0,0,0
MONUSCO,2015,Manono,-7.3,27.416667,35,0,0,0,0,0,0,0
MONUSCO,2015,Mbandaka,0.066667,18.266667,35,0,0,0,0,0,0,0
MONUSCO,2015,Moba,-7.066667,29.766667,35,0,0,0,0,0,0,0
MONUSCO,2015,Mubone,-2.6283333,28.665833,325,5,0,0,0,0,0,0
MONUSCO,2015,Mushake,-1.528158,28.97952,0,5,0,0,0,0,0,0
MONUSCO,2015,Panzi,-2.5301802,28.8545827,650,0,0,0,0,0,0,0
MONUSCO,2015,Rwindi,-0.784722,29.290556,650,0,0,0,0,0,0,0
MONUSCO,2015,Sake,-1.573611,29.045,2600,0,0,0,0,0,0,0
MONUSCO,2015,Shabunda,-2.69154,27.34625,150,0,0,0,0,0,0,0
MONUSCO,2015,Uvira,-3.373055,29.144967,650,0,0,0,0,5,0,0
MONUSCO,2015,Walungu,-2.6283333,28.665833,325,5,0,0,0,0,0,0
MONUSCO,2016,Adikivu,-2.325729,28.812325,487,2,0,0,4,0,0,0
MONUSCO,2016,Bendera,-5.065556,28.915556,92,0,0,0,0,0,0,0
MONUSCO,2016,Beni,0.5,29.466667,650,0,0,0,0,0,0,0
MONUSCO,2016,Bukavu,-2.5,28.866667,150,4,4,0,0,4,0,0
MONUSCO,2016,Bunia,1.5625,30.248417,400,4,4,0,8,0,0,0
MONUSCO,2016,Dungu,3.616667,28.566667,400,4,0,0,4,0,0,0
MONUSCO,2016,Goma,-1.683333,29.233333,1050,4,4,0,4,0,0,0
MONUSCO,2016,Kalemie,-5.903344,29.192303,650,0,0,0,0,0,0,0
MONUSCO,2016,Kamina,-8.738611,24.990556,35,0,0,0,0,0,0,0
MONUSCO,2016,Kampala,0.3155556,32.5655556,0,0,0,0,0,0,0,0
MONUSCO,2016,Kavumu,-2.302778,28.8161111,487,2,0,0,4,0,0,0
MONUSCO,2016,Kigali,-1.9546,30.061,0,0,0,0,0,0,0,0
MONUSCO,2016,Kinshasa,-4.329722,15.315,762,0,0,0,0,0,0,0
MONUSCO,2016,Kisangani,0.5,25.2,150,0,0,0,0,0,0,0
MONUSCO,2016,Kiwanja,-1.14,29.439445,650,0,0,0,0,0,0,0
MONUSCO,2016,Kongolo,-5.383333,27,35,0,0,0,0,0,0,0
MONUSCO,2016,Lubumbashi,-11.666667,27.466667,92,0,0,0,0,0,0,0
MONUSCO,2016,Manono,-7.3,27.416667,92,0,0,0,0,0,0,0
MONUSCO,2016,Moba,-7.066667,29.766667,35,0,0,0,0,0,0,0
MONUSCO,2016,Mubone,-2.6283333,28.665833,325,2,0,0,0,0,0,0
MONUSCO,2016,Mushake,-1.528158,28.97952,0,4,0,0,0,0,0,0
MONUSCO,2016,Panzi,-2.5301802,28.8545827,650,0,0,0,0,0,0,0
MONUSCO,2016,Rwindi,-0.784722,29.290556,650,0,0,0,0,0,0,0
MONUSCO,2016,Sake,-1.573611,29.045,2437,0,0,0,0,0,0,0
MONUSCO,2016,Shabunda,-2.69154,27.34625,150,0,0,0,0,0,0,0
MONUSCO,2016,Uvira,-3.373055,29.144967,650,0,0,0,0,4,0,0
MONUSCO,2016,Walungu,-2.6283333,28.665833,325,2,0,0,0,0,0,0
MONUSCO,2016,Mavivi,0.586117,29.484516,325,2,0,0,0,0,0,0
MONUSCO,2016,Himbi,-1.636761,29.24793,650,0,0,0,0,0,0,0
MONUSCO,2016,Sange,-3.091551,29.114144,650,0,0,0,0,0,0,0
MONUSCO,2017,Adikivu,-2.325729,28.812325,325,4,0,0,4,0,0,0
MONUSCO,2017,Bendera,-5.065556,28.915556,150,0,0,0,0,0,0,0
MONUSCO,2017,Beni,0.5,29.466667,650,0,0,0,0,0,0,0
MONUSCO,2017,Bukavu,-2.5,28.866667,150,4,4,0,0,3,0,0
MONUSCO,2017,Bunia,1.5625,30.248417,800,4,4,0,8,0,0,0
MONUSCO,2017,Dungu,3.616667,28.566667,400,4,0,0,4,0,0,0
MONUSCO,2017,Goma,-1.683333,29.233333,800,3,4,0,4,0,0,0
MONUSCO,2017,Himbi,-1.636761,29.24793,475,0,0,0,0,0,0,0
MONUSCO,2017,Kalemie,-5.903344,29.192303,650,0,0,0,0,0,0,0
MONUSCO,2017,Kampala,0.3155556,32.5655556,0,0,0,0,0,0,0,0
MONUSCO,2017,Kavumu,-2.302778,28.8161111,325,4,0,0,4,0,0,0
MONUSCO,2017,Kigali,-1.9546,30.061,0,0,0,0,0,0,0,0
MONUSCO,2017,Kinshasa,-4.329722,15.315,837,0,0,0,0,0,0,0
MONUSCO,2017,Kisangani,0.5,25.2,150,0,0,0,0,0,0,0
MONUSCO,2017,Kiwanja,-1.14,29.439445,650,0,0,0,0,0,0,0
MONUSCO,2017,Kongolo,-5.383333,27,35,0,0,0,0,0,0,0
MONUSCO,2017,Lubumbashi,-11.666667,27.466667,150,0,0,0,0,0,0,0
MONUSCO,2017,Manono,-7.3,27.416667,150,0,0,0,0,0,0,0
MONUSCO,2017,Mavivi,0.586117,29.484516,0,4,0,0,0,0,0,0
MONUSCO,2017,Moba,-7.066667,29.766667,35,0,0,0,0,0,0,0
MONUSCO,2017,Mubone,-2.6283333,28.665833,325,0,0,0,0,0,0,0
MONUSCO,2017,Mushake,-1.528158,28.97952,0,4,0,0,0,0,0,0
MONUSCO,2017,Sake,-1.573611,29.045,2600,0,0,0,0,0,0,0
MONUSCO,2017,Sange,-3.091551,29.114144,650,0,0,0,0,0,0,0
MONUSCO,2017,Shabunda,-2.69154,27.34625,150,0,0,0,0,0,0,0
MONUSCO,2017,Uvira,-3.373055,29.144967,650,0,0,0,0,4,0,0
MONUSCO,2017,Walungu,-2.6283333,28.665833,487,0,0,0,0,0,0,0
MONUSCO,2017,Rwindi,-0.784722,29.290556,650,0,0,0,0,0,0,0
MONUSCO,2017,Kananga,-5.9,22.416667,225,0,0,0,0,0,0,0
MONUSCO,2017,Mbuji-Mayi,-6.15,23.6,150,0,0,0,0,0,0,0
MONUSCO,2017,Tshikapa,-6.42323,20.793987,150,0,0,0,0,0,0,0
MONUSCO,2018,Adikivu,-2.325729,28.812325,420,1,0,0,5,0,0,0
MONUSCO,2018,Bendera,-5.065556,28.915556,150,0,0,0,0,0,0,0
MONUSCO,2018,Beni,0.5,29.466667,520,0,0,0,0,0,0,0
MONUSCO,2018,Bukavu,-2.5,28.866667,150,5,5,0,0,0,0,0
MONUSCO,2018,Bunia,1.5625,30.248417,280,5,5,0,10,0,0,0
MONUSCO,2018,Dungu,3.616667,28.566667,550,4,0,0,5,0,0,0
MONUSCO,2018,Goma,-1.683333,29.233333,280,0,5,0,5,0,0,0
MONUSCO,2018,Himbi,-1.636761,29.24793,300,0,0,0,0,0,0,0
MONUSCO,2018,Kalemie,-5.903344,29.192303,650,1,0,0,0,0,0,0
MONUSCO,2018,Kampala,0.3155556,32.5655556,0,0,0,0,0,0,0,0
MONUSCO,2018,Kananga,-5.9,22.416667,180,0,0,0,0,0,0,0
MONUSCO,2018,Kavumu,-2.302778,28.8161111,325,1,0,0,4,0,0,0
MONUSCO,2018,Kigali,-1.9546,30.061,0,0,0,0,0,0,0,0
MONUSCO,2018,Kinshasa,-4.329722,15.315,740,0,0,0,0,0,0,0
MONUSCO,2018,Kisangani,0.5,25.2,150,0,0,0,0,0,0,0
MONUSCO,2018,Kiwanja,-1.14,29.439445,550,0,0,0,0,0,0,0
MONUSCO,2018,Kongolo,-5.383333,27,35,0,0,0,0,0,0,0
MONUSCO,2018,Lubumbashi,-11.666667,27.466667,150,0,0,0,0,0,0,0
MONUSCO,2018,Manono,-7.3,27.416667,120,1,0,0,0,0,0,0
MONUSCO,2018,Mavivi,0.586117,29.484516,580,5,0,0,0,0,0,0
MONUSCO,2018,Mbuji-Mayi,-6.15,23.6,150,0,0,0,0,0,0,0
MONUSCO,2018,Moba,-7.066667,29.766667,35,0,0,0,0,0,0,0
MONUSCO,2018,Mushake,-1.528158,28.97952,0,4,0,0,0,0,0,0
MONUSCO,2018,Rwindi,-0.784722,29.290556,550,0,0,0,0,0,0,0
MONUSCO,2018,Sake,-1.573611,29.045,2224,1,0,0,0,0,0,0
MONUSCO,2018,Sange,-3.091551,29.114144,650,0,0,0,0,0,0,0
MONUSCO,2018,Shabunda,-2.69154,27.34625,150,0,0,0,0,0,0,0
MONUSCO,2018,Uvira,-3.373055,29.144967,580,0,0,0,0,1,0,0
MONUSCO,2018,Walungu,-2.6283333,28.665833,550,0,0,0,0,0,0,0
MONUSCO,2018,Butembo,0.114283,29.301407,150,0,0,0,0,0,0,0
MONUSCO,2018,Baraka,-4.104325,29.089285,150,0,0,0,0,0,0,0
MONUSCO,2018,Beni Boikene,0.540277,29.489585,0,0,0,0,0,0,0,0
MONUSCO,2018,Bogoro,1.410215,30.27967,150,0,0,0,0,0,0,0
MONUSCO,2018,Himbe,-1.432673,28.888605,300,0,0,0,0,0,0,0
MONUSCO,2018,Kamango,0.617773,29.901965,150,0,0,0,0,0,0,0
MONUSCO,2018,Kamanyola,-2.740425,29.004775,150,0,0,0,0,0,0,0
MONUSCO,2018,Kanyabayonga,-0.711111,29.173056,150,0,0,0,0,0,0,0
MONUSCO,2018,Komanda,1.362342,29.776738,150,0,0,0,0,0,0,0
MONUSCO,2018,Mayimoya,0.765122,29.569722,150,0,0,0,0,0,0,0
MONUSCO,2018,Monigi Camp,-1.63492,29.248316,150,1,0,0,0,0,0,0
MONUSCO,2018,Ndromo,-1.359512,28.73312,650,0,0,0,0,0,0,0
MONUSCO,2018,Semuliki Bridge,0.739239,29.789729,105,1,0,0,0,0,0,0
MONUSCO,2018,Tshikapa,-6.42323,20.793987,150,0,0,0,0,0,0,0
MONUSCO,2019,Adikivu,-2.325729,28.812325,800,0,0,0,1,0,0,0
MONUSCO,2019,Baraka,-4.104325,29.089285,150,0,0,0,0,0,0,0
MONUSCO,2019,Beni,0.5,29.466667,0,0,0,0,0,0,0,0
MONUSCO,2019,Beni Boikene,0.540277,29.489585,0,0,0,0,0,0,0,0
MONUSCO,2019,Bogoro,1.410215,30.27967,150,0,0,0,0,0,0,0
MONUSCO,2019,Bukavu,-2.5,28.866667,150,4,4,0,0,0,0,0
MONUSCO,2019,Bunia,1.5625,30.248417,262,4,4,0,8,0,0,0
MONUSCO,2019,Butembo,0.114283,29.301407,150,0,0,0,0,0,0,0
MONUSCO,2019,Dungu,3.616667,28.566667,92,0,0,0,1,0,0,0
MONUSCO,2019,Goma,-1.683333,29.233333,187,0,4,0,4,0,0,0
MONUSCO,2019,Himbe,-1.432673,28.888605,262,0,0,0,0,0,0,0
MONUSCO,2019,Kalemie,-5.903344,29.192303,650,3,0,0,0,0,0,0
MONUSCO,2019,Kamango,0.617773,29.901965,150,0,0,0,0,0,0,0
MONUSCO,2019,Kamanyola,-2.740425,29.004775,150,0,0,0,0,0,0,0
MONUSCO,2019,Kampala,0.3155556,32.5655556,0,0,0,0,0,0,0,0
MONUSCO,2019,Kananga,-5.9,22.416667,362,0,0,0,0,0,0,0
MONUSCO,2019,Kanyabayonga,-0.711111,29.173056,150,0,0,0,0,0,0,0
MONUSCO,2019,Kigali,-1.9546,30.061,0,0,0,0,0,0,0,0
MONUSCO,2019,Kinshasa,-4.329722,15.315,562,0,0,0,0,0,0,0
MONUSCO,2019,Kiwanja,-1.14,29.439445,158,0,0,0,0,0,0,0
MONUSCO,2019,Komanda,1.362342,29.776738,150,0,0,0,0,0,0,0
MONUSCO,2019,Manono,-7.3,27.416667,0,3,0,0,0,0,0,0
MONUSCO,2019,Mavivi,0.586117,29.484516,950,4,0,0,0,0,0,0
MONUSCO,2019,Mayimoya,0.765122,29.569722,150,0,0,0,0,0,0,0
MONUSCO,2019,Monigi Camp,-1.63492,29.248316,150,4,0,0,0,0,0,0
MONUSCO,2019,Ndromo,-1.359512,28.73312,650,0,0,0,0,0,0,0
MONUSCO,2019,Rwindi,-0.784722,29.290556,150,0,0,0,0,0,0,0
MONUSCO,2019,Sake,-1.573611,29.045,702,3,0,0,0,0,0,0
MONUSCO,2019,Sange,-3.091551,29.114144,650,0,0,0,0,0,0,0
MONUSCO,2019,Semuliki Bridge,0.739239,29.789729,105,3,0,0,0,0,0,0
MONUSCO,2019,Shabunda,-2.69154,27.34625,150,0,0,0,0,0,0,0
MONUSCO,2019,Tshikapa,-6.42323,20.793987,121,0,0,0,0,0,0,0
MONUSCO,2019,Uvira,-3.373055,29.144967,512,0,0,0,0,0,0,0
MONUSCO,2019,Walungu,-2.6283333,28.665833,525,0,0,0,0,0,0,0
MONUSCO,2019,Kavumu,-2.302778,28.8161111,750,0,0,0,3,0,0,0
MONUSCO,2019,Kabasha,0.38735,29.38199,150,0,0,0,0,0,0,0
MONUSCO,2019,Kirumba,-1.100115,29.284258,150,0,0,0,0,0,0,0
MONUSCO,2019,Monugu,-1.397095,29.364038999999998,150,0,0,0,0,0,0,0
MONUSCO,2019,Nyanzale,-1.023168,29.112878,150,0,0,0,0,0,0,0
MONUSCO,2020,Beni,0.5,29.466667,0,0,0,0,0,0,0,0
MONUSCO,2020,Beni Boikene,0.540277,29.489585,0,0,0,0,0,0,0,0
MONUSCO,2020,Bogoro,1.410215,30.27967,150,0,0,0,0,0,0,0
MONUSCO,2020,Bukavu,-2.5,28.866667,112,4,4,0,0,0,0,0
MONUSCO,2020,Bunia,1.5625,30.248417,837,4,4,0,8,0,0,0
MONUSCO,2020,Butembo,0.114283,29.301407,150,0,0,0,0,0,0,0
MONUSCO,2020,Goma,-1.683333,29.233333,637,0,4,0,4,0,0,0
MONUSCO,2020,Himbe,-1.432673,28.888605,275,0,0,0,0,0,0,0
MONUSCO,2020,Kabasha,0.38735,29.38199,150,0,0,0,0,0,0,0
MONUSCO,2020,Kalemie,-5.903344,29.192303,650,0,0,0,0,0,0,0
MONUSCO,2020,Kamango,0.617773,29.901965,150,0,0,0,0,0,0,0
MONUSCO,2020,Kamanyola,-2.740425,29.004775,150,0,0,0,0,0,0,0
MONUSCO,2020,Kampala,0.3155556,32.5655556,0,0,0,0,0,0,0,0
MONUSCO,2020,Kananga,-5.9,22.416667,112,0,0,0,0,0,0,0
MONUSCO,2020,Kanyabayonga,-0.711111,29.173056,150,0,0,0,0,0,0,0
MONUSCO,2020,Kavumu,-2.302778,28.8161111,275,0,0,0,4,0,0,0
MONUSCO,2020,Kigali,-1.9546,30.061,0,0,0,0,0,0,0,0
MONUSCO,2020,Kinshasa,-4.329722,15.315,487,0,0,0,0,0,0,0
MONUSCO,2020,Kirumba,-1.100115,29.284258,150,0,0,0,0,0,0,0
MONUSCO,2020,Kitchanga,-0.857748,28.671779,150,0,0,0,0,0,0,0
MONUSCO,2020,Kiwanja,-1.14,29.439445,0,0,0,0,0,0,0,0
MONUSCO,2020,Komanda,1.362342,29.776738,150,0,0,0,0,0,0,0
MONUSCO,2020,Mavivi,0.586117,29.484516,1037,4,0,0,0,0,0,0
MONUSCO,2020,Mayimoya,0.765122,29.569722,150,0,0,0,0,0,0,0
MONUSCO,2020,Monigi Camp,-1.63492,29.248316,150,4,0,0,0,0,0,0
MONUSCO,2020,Monugu,-1.397095,29.364038999999998,150,0,0,0,0,0,0,0
MONUSCO,2020,Ndromo,-1.359512,28.73312,650,0,0,0,0,0,0,0
MONUSCO,2020,Nyamilima,-0.5490497,27.4723982,150,0,0,0,0,0,0,0
MONUSCO,2020,Nyanzale,-1.023168,29.112878,150,0,0,0,0,0,0,0
MONUSCO,2020,Rwindi,-0.784722,29.290556,275,0,0,0,0,0,0,0
MONUSCO,2020,Sake,-1.573611,29.045,525,0,0,0,0,0,0,0
MONUSCO,2020,Sange,-3.091551,29.114144,650,0,0,0,0,0,0,0
MONUSCO,2020,Semuliki Bridge,0.739239,29.789729,105,0,0,0,0,0,0,0
MONUSCO,2020,Shabunda,-2.69154,27.34625,150,0,0,0,0,0,0,0
MONUSCO,2020,Tshikapa,-6.42323,20.793987,35,0,0,0,0,0,0,0
MONUSCO,2020,Uvira,-3.373055,29.144967,650,0,0,0,0,0,0,0
MONUSCO,2020,Walungu,-2.6283333,28.665833,525,0,0,0,0,0,0,0
MONUSCO,2020,Biakatu,0.85237,29.25765,150,0,0,0,0,0,0,0
MONUSCO,2020,Aveba,1.21401605726126,30.0858858042416,150,0,0,0,0,0,0,0
MONUSCO,2020,Baraka,-4.104325,29.089285,150,0,0,0,0,0,0,0
MONUSCO,2020,Bendera,-5.065556,28.915556,150,0,0,0,0,0,0,0
MONUSCO,2020,Bunyakiri,-2.08134,28.55205,150,0,0,0,0,0,0,0
MONUSCO,2020,Kasinga,0.50227,29.42405,150,0,0,0,0,0,0,0
MONUSCO,2020,Kavimvira,-3.35287,29.1572,150,0,0,0,0,0,0,0
MONUSCO,2020,Lubero,-0.16667,29.23333,150,0,0,0,0,0,0,0
MONUSCO,2020,Lusenda,-3.89139,29.10639,150,0,0,0,0,0,0,0
MONUSCO,2020,Minembwe,-3.77217062,28.7351507265446,150,0,0,0,0,0,0,0
MONUSCO,2021,Aveba,1.21401605726126,30.0858858042416,150,0,0,0,0,0,0,0
MONUSCO,2021,Baraka,-4.104325,29.089285,150,0,0,0,0,0,0,0
MONUSCO,2021,Bendera,-5.065556,28.915556,150,0,0,0,0,0,0,0
MONUSCO,2021,Beni,0.5,29.466667,0,0,0,0,0,0,0,0
MONUSCO,2021,Beni Boikene,0.540277,29.489585,0,0,0,0,0,0,0,0
MONUSCO,2021,Bogoro,1.410215,30.27967,150,0,0,0,0,0,0,0
MONUSCO,2021,Bukavu,-2.5,28.866667,0,4,4,0,0,0,0,0
MONUSCO,2021,Bunia,1.5625,30.248417,1300,4,4,0,6,0,0,0
MONUSCO,2021,Bunyakiri,-2.08134,28.55205,150,0,0,0,0,0,0,0
MONUSCO,2021,Butembo,0.114283,29.301407,150,0,0,0,0,0,0,0
MONUSCO,2021,Goma,-1.683333,29.233333,650,0,4,0,6,0,0,0
